CTUID,Geography,Total - Mother tongue,  Single responses,    Official languages,      English,      French,    Non-official languages,      Aboriginal languages,        Algonquian languages,          Blackfoot,          Cree-Montagnais languages,            Atikamekw,            Montagnais (Innu),            Moose Cree,            Naskapi,            Northern East Cree,            Plains Cree,            Southern East Cree,            Swampy Cree,            Woods Cree,"            Cree, n.o.s.",          Eastern Algonquian languages,            Malecite,            Mi'kmaq,          Ojibway-Potawatomi languages,            Algonquin,            Ojibway,            Oji-Cree,            Ottawa (Odawa),"          Algonquian languages, n.i.e.",        Athabaskan languages,          Northern Athabaskan languages,            Babine (Wetsuwet'en),            Beaver,            Carrier,            Chilcotin,            Dene,            Dogrib (Tlicho),            Gwich'in,            Sarsi (Sarcee),            Sekani,            Slavey-Hare languages,              North Slavey (Hare),              South Slavey,"              Slavey, n.o.s.",            Tahltan languages,              Kaska (Nahani),              Tahltan,            Tutchone languages,              Northern Tutchone,              Southern Tutchone,"          Athabaskan languages, n.i.e.",        Haida,        Inuit languages,          Inuinnaqtun (Inuvialuktun),          Inuktitut,"          Inuit languages, n.i.e.",        Iroquoian languages,          Cayuga,          Mohawk,          Oneida,"          Iroquoian languages, n.i.e.",        Kutenai,        Michif,        Salish languages,          Comox,          Halkomelem,          Lillooet,          Okanagan,          Shuswap (Secwepemctsin),          Squamish,          Straits,          Thompson (Ntlakapamux),"          Salish languages, n.i.e.",        Siouan languages,          Dakota,          Stoney,"          Siouan languages, n.i.e.",        Tlingit,        Tsimshian languages,          Gitxsan (Gitksan),          Nisga'a,          Tsimshian,        Wakashan languages,          Haisla,          Heiltsuk,          Kwakiutl (Kwak'wala),          Nuu-chah-nulth (Nootka),"          Wakashan languages, n.i.e.","        Aboriginal languages, n.o.s.",      Non-Aboriginal languages,        Afro-Asiatic languages,          Berber languages,            Kabyle,"            Berber languages, n.i.e.",          Cushitic languages,            Bilen,            Oromo,            Somali,"            Cushitic languages, n.i.e.",          Semitic languages,            Amharic,            Arabic,            Assyrian Neo-Aramaic,            Chaldean Neo-Aramaic,            Harari,            Hebrew,            Maltese,            Tigrigna,"            Semitic languages, n.i.e.","          Afro-Asiatic languages, n.i.e.",        Austro-Asiatic languages,          Khmer (Cambodian),          Vietnamese,"          Austro-Asiatic languages, n.i.e",        Austronesian languages,          Bikol,          Cebuano,          Fijian,          Hiligaynon,          Ilocano,          Malagasy,          Malay,"          Pampangan (Kapampangan, Pampango)",          Pangasinan,"          Tagalog (Pilipino, Filipino)",          Waray-Waray,"          Austronesian languages, n.i.e.",        Creole languages,          Haitian Creole,"          Creole, n.o.s.","          Creole languages, n.i.e.",        Dravidian languages,          Kannada,          Malayalam,          Tamil,          Telugu,"          Dravidian languages, n.i.e.",        Hmong-Mien languages,        Indo-European languages,          Albanian,          Armenian,          Balto-Slavic languages,            Baltic languages,              Latvian,              Lithuanian,            Slavic languages,              Belarusan,              Bosnian,              Bulgarian,              Croatian,              Czech,              Macedonian,              Polish,              Russian,              Serbian,              Serbo-Croatian,              Slovak,              Slovene (Slovenian),              Ukrainian,"              Slavic languages, n.i.e.",          Celtic languages,            Scottish Gaelic,            Welsh,"            Celtic languages, n.i.e.",          Germanic languages,            Afrikaans,            Danish,            Dutch,            Frisian,            German,            Icelandic,            Norwegian,            Swedish,            Vlaams (Flemish),            Yiddish,"            Germanic languages, n.i.e.",          Greek,          Indo-Iranian languages,            Indo-Aryan languages,              Bengali,              Gujarati,              Hindi,              Kashmiri,              Konkani,              Marathi,              Nepali,              Oriya (Odia),              Punjabi (Panjabi),              Sindhi,              Sinhala (Sinhalese),              Urdu,            Iranian languages,              Kurdish,              Pashto,              Persian (Farsi),"            Indo-Iranian languages, n.i.e.",          Italic (Romance) languages,            Catalan,            Italian,            Portuguese,            Romanian,            Spanish,"            Italic (Romance) languages, n.i.e.",        Japanese,        Kartvelian languages,          Georgian,        Korean,        Mongolic languages,          Mongolian,        Niger-Congo languages,          Akan (Twi),          Bamanankan,          Edo,          Ewe,"          Fulah (Pular, Pulaar, Fulfulde)",          Ga,          Ganda,          Igbo,          Lingala,          Rundi (Kirundi),          Kinyarwanda (Rwanda),          Shona,          Swahili,          Wolof,          Yoruba,"          Niger-Congo languages, n.i.e.",        Nilo-Saharan languages,          Dinka,"          Nilo-Saharan languages, n.i.e.",        Sign languages,          American Sign Language,          Quebec Sign Language,"          Sign languages, n.i.e",        Sino-Tibetan languages,          Chinese languages,            Cantonese,            Hakka,            Mandarin,            Min Dong,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",            Wu (Shanghainese),"            Chinese, n.o.s.","            Chinese languages, n.i.e.",          Tibeto-Burman languages,            Burmese,            Karenic languages,            Tibetan,"            Tibeto-Burman languages, n.i.e.",        Tai-Kadai languages,          Lao,          Thai,"          Tai-Kadai languages, n.i.e",        Turkic languages,          Azerbaijani,          Turkish,          Uyghur,          Uzbek,"          Turkic languages, n.i.e.",        Uralic languages,          Estonian,          Finnish,          Hungarian,"          Uralic languages, n.i.e.","        Other languages, n.i.e.",  Multiple responses,    English and French,    English and non-official language,    French and non-official language,"    English, French and non-official language"
5350412.11,0412.11 (5350412.11)   00000 (  2.5%),4700,4510,2515,2495,25,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,110,0,0,0,5,0,0,5,0,105,0,45,35,10,0,0,10,0,0,0,45,0,45,0,40,0,0,0,0,0,0,5,0,0,30,0,0,0,0,0,0,20,0,5,15,0,0,0,1690,10,10,125,0,0,0,125,0,5,5,25,0,10,30,35,5,0,0,0,10,0,0,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,25,330,275,10,15,20,0,0,0,0,0,175,0,0,55,60,0,0,60,0,1180,0,945,70,25,140,0,0,0,0,15,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,40,15,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,15,0,0,15,0,0,195,15,170,10,5
5350412.12,0412.12 (5350412.12)   00000 (  2.2%),4025,3885,1550,1525,25,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,90,0,0,0,15,0,0,20,0,70,5,50,10,0,0,10,0,0,0,0,120,0,120,0,90,0,0,0,0,5,0,0,0,0,80,0,0,0,0,0,0,70,0,0,60,0,0,0,1715,55,10,385,5,0,0,380,0,10,10,5,0,15,45,250,15,0,0,10,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,180,130,10,10,25,0,0,5,0,0,50,10,0,20,45,0,0,45,0,1065,0,655,70,70,280,0,10,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,185,180,95,0,70,0,5,5,5,0,5,5,0,0,5,10,10,0,0,20,0,20,0,0,0,10,0,0,10,0,0,140,5,130,5,0
5350412.13,0412.13 (5350412.13)   00000 (  2.3%),4065,3910,1555,1540,15,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,45,0,0,0,0,0,5,0,0,40,0,15,10,5,0,0,10,0,0,0,30,0,30,0,25,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,5,0,5,5,0,0,0,2160,5,10,75,0,0,0,75,0,0,0,40,0,5,10,20,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,15,185,130,5,0,25,0,0,0,0,0,60,10,5,20,50,0,0,55,0,1860,0,1690,75,15,75,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,55,50,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,5,0,0,10,0,0,155,5,155,0,0
5350412.14,0412.14 (5350412.14)   00000 (  1.8%),3400,3295,1845,1830,15,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,20,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,5,0,15,0,10,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,5,0,0,0,1345,0,5,55,0,0,0,60,0,0,0,5,5,5,10,20,0,0,0,10,0,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,20,90,70,0,10,10,0,0,0,0,0,40,0,0,10,20,0,0,20,0,1160,0,1075,40,10,40,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,50,5,0,40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,5,0,0,105,0,100,5,0
5350412.15,0412.15 (5350412.15)   00000 (  3.4%),5350,5120,2790,2760,30,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,50,0,0,0,0,0,0,0,0,50,0,15,10,15,0,0,10,0,0,0,15,5,15,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,10,0,0,0,2130,10,5,135,0,0,0,135,0,5,0,30,0,5,40,30,15,0,0,10,5,0,0,0,0,0,40,0,0,10,0,30,0,0,0,0,0,0,30,190,130,5,5,15,0,0,0,0,0,65,0,10,30,60,0,0,55,0,1720,0,1595,35,15,65,5,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,50,50,10,0,25,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,20,0,0,15,0,0,230,10,205,10,0
5350412.18,0412.18 (5350412.18)   00000 (  2.0%),7590,7320,3780,3740,40,3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,75,0,0,0,0,0,0,0,0,75,0,60,0,5,0,0,5,0,0,0,50,0,55,0,40,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,40,5,15,15,0,0,0,3145,0,15,135,0,0,0,135,0,0,0,20,0,15,25,40,10,0,0,10,10,0,0,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,50,320,250,5,35,50,0,0,0,0,0,155,0,5,10,75,5,0,70,0,2595,0,2360,120,10,105,0,0,0,0,15,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,165,25,0,120,0,10,0,10,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,10,0,0,10,0,0,270,10,250,5,0
5350412.19,0412.19 (5350412.19)   00000 (  1.4%),9560,9115,5155,5095,55,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965,350,0,0,0,0,0,0,0,0,345,5,110,165,50,0,0,5,0,10,0,55,5,55,0,65,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,5,10,40,5,0,0,3230,30,10,260,5,0,0,255,5,0,5,30,5,10,55,105,10,5,0,10,15,0,0,0,0,0,25,0,0,5,0,15,0,0,0,0,0,0,40,465,360,15,75,35,0,0,5,0,0,180,0,5,45,100,10,0,90,0,2410,0,1840,220,80,260,0,0,0,0,40,0,0,10,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,105,105,30,5,60,0,5,0,5,0,0,0,0,0,0,5,5,5,0,20,0,15,0,0,0,20,0,0,25,0,0,440,15,405,10,15
5350412.20,0412.20 (5350412.20)   00000 (  1.4%),5760,5535,3105,3075,25,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,195,0,0,0,10,0,0,5,0,190,0,65,90,20,0,0,10,0,5,0,55,10,50,0,50,0,0,0,0,0,0,5,0,0,40,0,0,0,0,0,0,25,0,10,10,0,0,0,1955,20,0,250,10,0,10,245,0,5,5,35,0,10,55,100,10,0,0,5,20,0,0,0,0,0,10,0,0,5,0,5,0,0,0,0,0,0,30,205,135,0,20,10,0,0,0,0,0,85,0,5,10,65,5,0,60,0,1440,0,1120,115,40,170,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,20,0,40,0,20,0,0,0,0,5,0,0,0,15,10,5,0,15,0,15,0,0,0,5,0,0,5,0,5,230,5,215,5,5
5350412.22,0412.22 (5350412.22)   00000 (  2.1%),8815,8375,4220,4190,35,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,340,0,0,0,0,0,0,0,0,340,0,145,145,35,0,0,5,5,10,0,340,10,335,0,110,0,0,0,5,10,0,0,0,0,95,5,0,0,0,0,0,165,0,20,140,0,0,0,2620,65,15,290,5,0,0,290,0,0,0,10,0,10,45,185,15,0,0,5,15,0,0,0,0,0,15,0,0,5,0,5,0,0,0,0,0,0,40,755,580,10,115,60,0,0,0,0,0,225,5,5,155,170,30,5,135,5,1440,0,1015,160,60,205,0,10,0,0,25,0,0,40,15,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,395,395,170,0,185,0,20,5,15,0,0,0,0,0,0,5,5,0,0,95,5,90,0,0,0,15,0,0,15,0,0,435,10,415,5,10
5350412.24,0412.24 (5350412.24)   00000 (  2.0%),8370,7940,3740,3705,35,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,270,0,0,0,5,0,0,5,0,265,5,130,70,40,0,10,5,0,0,0,435,45,390,0,170,0,15,0,0,10,0,0,0,0,145,0,0,5,0,0,5,255,0,15,240,5,0,0,2395,45,20,315,5,0,0,310,0,5,5,10,0,10,60,165,15,5,5,0,25,5,0,0,0,0,10,0,0,0,0,5,0,5,0,0,0,0,50,650,375,20,75,45,0,0,5,0,5,145,0,0,80,270,20,0,250,5,1310,0,600,275,105,320,0,5,0,5,60,0,0,35,15,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,465,460,270,5,150,0,25,5,5,0,0,5,0,0,0,25,25,0,0,50,0,40,0,10,0,25,0,0,25,0,0,430,10,390,15,15
5350412.25,0412.25 (5350412.25)   00000 (  1.3%),5505,5260,2210,2180,30,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055,300,0,0,0,0,0,0,0,0,300,0,80,135,60,0,5,5,5,10,0,265,5,255,0,120,0,0,0,0,0,0,5,0,0,110,0,0,0,0,5,0,160,0,15,145,5,0,0,1780,30,10,230,5,0,0,225,0,0,15,25,0,10,45,105,10,0,10,0,10,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,35,440,310,0,55,45,0,0,0,5,0,145,0,0,45,130,20,5,100,0,1030,0,650,155,50,175,0,5,0,0,35,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,295,140,0,125,0,25,0,0,0,0,0,0,0,0,0,0,5,0,45,5,35,0,5,0,15,0,0,15,0,0,245,0,235,5,5
5350412.26,0412.26 (5350412.26)   00000 (  1.2%),6265,5965,2540,2530,10,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,355,0,0,0,10,0,0,10,0,345,0,170,100,65,0,5,5,0,10,0,340,10,330,0,85,0,5,0,0,0,0,5,0,0,75,0,0,0,0,0,0,205,0,15,180,5,0,0,1830,35,0,260,5,0,5,250,0,5,10,15,0,5,40,150,15,0,0,5,10,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,25,540,375,5,90,50,0,5,5,5,0,160,5,5,55,165,35,5,125,0,965,0,485,140,110,235,0,5,0,0,55,0,0,20,5,0,0,5,0,0,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,475,470,215,5,215,0,30,5,10,0,5,0,0,0,5,0,0,0,0,55,0,50,0,0,5,0,0,0,0,0,5,300,10,270,5,15
5350413.01,0413.01 (5350413.01)   00000 (  3.4%),9360,8980,5685,5615,65,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,200,0,0,0,0,0,0,0,0,200,5,75,80,30,0,5,0,0,0,0,110,15,100,0,55,0,0,0,0,0,0,0,0,0,55,0,0,5,0,0,0,135,0,10,110,10,0,0,2490,40,25,275,5,0,5,275,0,0,5,10,0,15,55,145,5,0,5,10,30,0,0,0,0,0,65,0,5,15,0,45,0,0,5,0,0,0,50,585,455,20,50,60,0,0,0,0,0,190,0,10,120,125,10,5,115,0,1450,0,1150,100,35,165,0,0,0,0,30,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,70,5,95,0,5,5,0,0,0,0,0,0,0,5,5,0,0,40,0,40,0,0,0,35,5,0,30,0,0,380,25,345,10,5
5350413.02,0413.02 (5350413.02)   00000 (  2.1%),12790,12185,6060,5995,65,6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6130,580,0,0,0,5,0,0,10,0,570,0,285,190,55,0,5,10,10,15,0,390,25,365,0,170,0,0,0,5,20,0,10,0,0,130,0,0,0,0,0,0,360,10,35,310,5,0,0,3640,75,35,450,0,0,0,450,0,0,15,25,5,20,45,295,5,0,5,0,25,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,45,1365,1050,35,115,120,0,0,5,0,5,260,5,15,500,315,55,10,250,5,1655,0,865,305,90,400,0,5,0,0,35,0,0,70,30,0,0,5,0,0,0,20,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,640,640,260,5,340,0,10,10,15,0,0,0,0,0,0,25,25,5,0,195,5,190,0,5,0,15,0,0,20,0,0,605,25,550,10,15
5350420.03,0420.03 (5350420.03)   00000 (  2.6%),6495,6195,2480,2440,35,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715,130,0,0,0,15,0,0,15,0,115,0,100,0,0,5,10,5,0,0,0,20,5,15,0,210,0,20,0,5,5,0,5,0,0,175,0,0,0,0,0,0,30,0,10,20,0,0,0,1740,10,30,325,0,0,0,325,0,0,0,10,0,5,15,260,5,0,0,5,20,5,0,0,0,0,45,0,0,15,5,30,0,0,0,0,0,0,65,970,185,20,30,15,0,5,0,5,0,25,10,15,55,790,5,0,780,0,290,0,120,15,40,110,0,10,0,0,140,0,0,15,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,1315,1315,700,10,535,0,20,15,35,0,0,0,0,0,0,5,0,5,0,70,0,55,5,0,10,25,0,5,15,0,5,300,15,260,5,20
5350420.05,0420.05 (5350420.05)   00000 (  2.7%),7710,7385,1750,1710,40,5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5630,175,0,0,0,5,0,0,5,0,165,0,155,5,0,0,10,0,0,0,0,20,0,20,0,65,0,0,0,0,0,0,25,0,0,35,0,5,5,0,5,0,40,5,10,25,5,0,0,1400,5,95,140,0,0,0,140,0,0,10,5,5,10,15,80,5,0,0,0,0,0,0,0,0,0,25,5,0,0,0,15,0,0,0,5,5,0,80,875,215,5,70,30,0,5,5,5,0,30,15,5,55,655,5,5,650,0,185,0,70,30,35,50,0,10,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685,3685,2315,30,1120,0,70,40,105,0,0,5,0,0,0,5,0,0,0,30,10,20,0,0,0,5,0,0,5,0,0,325,10,310,0,10
5350420.06,0420.06 (5350420.06)   00000 (  1.2%),5145,4930,1220,1195,25,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710,120,0,0,0,0,0,0,0,0,115,0,110,0,0,0,10,0,0,0,0,25,5,15,0,40,0,0,0,0,0,0,5,0,0,30,0,0,5,0,0,0,40,0,15,25,0,0,0,920,0,45,85,0,0,0,85,0,0,5,0,5,10,10,40,5,0,0,0,5,0,0,0,0,0,20,0,0,0,0,10,0,0,0,5,5,0,55,635,225,10,60,35,5,5,5,0,0,25,10,5,70,410,5,0,410,0,80,0,50,5,15,10,0,5,0,0,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,2440,1445,35,835,0,55,45,25,0,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,220,15,180,10,15
5350420.08,0420.08 (5350420.08)   00000 (  3.2%),4310,4150,1740,1695,45,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,90,0,0,0,5,0,0,0,0,90,0,70,0,0,0,15,5,0,0,0,5,0,5,0,85,0,10,0,0,10,0,0,0,0,60,5,0,10,0,0,5,15,0,0,10,0,0,0,1580,5,20,330,10,5,0,320,5,0,5,10,0,5,20,255,10,0,0,5,15,5,0,0,0,0,55,0,0,10,0,45,0,0,0,0,0,0,55,715,80,0,35,5,0,0,0,0,0,5,5,5,20,635,5,0,630,0,400,0,255,40,25,85,0,5,5,0,100,0,0,10,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,445,445,290,5,125,0,10,5,15,0,0,0,0,0,0,5,0,5,0,25,5,20,0,0,0,35,0,5,25,0,0,160,10,145,5,5
5350420.09,0420.09 (5350420.09)   00000 (  3.2%),4540,4395,1765,1715,50,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,145,0,0,0,0,0,0,5,0,145,0,130,0,0,0,15,0,0,0,0,20,0,20,0,130,0,5,0,0,10,0,5,0,0,105,0,0,10,0,0,5,15,0,5,10,0,0,0,1625,30,25,600,10,0,5,595,5,0,10,0,5,5,25,495,10,0,5,0,35,0,0,0,0,0,50,0,0,15,0,30,0,0,0,0,5,0,35,660,100,10,25,10,0,0,0,5,0,0,0,5,35,555,5,0,550,5,225,0,70,15,60,75,0,25,5,0,115,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,480,485,275,5,160,0,25,10,5,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,0,25,0,0,25,0,5,145,5,125,5,5
